CIDADE,DATA_COMUNICACAO_BO,FLAG_STATUS,VIOLENCIA_DOMESTICA,RUBRICA,DESCR_SUBTIPOLOCAL,DESCR_RELACIONAMENTO,IDADE_PESSOA,DESCR_PROFISSAO,DESCR_GRAU_INSTRUCAO
BARRETOS                                ,2019-03-03,Consumado,,Injúria (art. 140),RESTAURANTE-OUTROS,,26,OPERADOR DE CAIXA             ,
RIBEIRAO PRETO                          ,2019-03-03,Consumado,,Lesão corporal (art. 129),CLUBE/CENTRO ESPORTIVO-SALÃO,,27,ADMINISTRADOR DE EMPRESAS     ,Superior completo                       
RIBEIRAO PRETO                          ,2019-03-03,Consumado,,Ameaça (art. 147),CASA,,41,ASSISTENTE DE VENDAS          ,2 Grau completo                         
SERRANA                                 ,2019-03-03,Consumado,,Ameaça (art. 147),CASA,,67,APOSENTADO(A)                 ,2 Grau completo                         
MATAO                                   ,2019-03-03,Consumado,,Ameaça (art. 147),CASA,,44,PRENDAS DOMESTICAS            ,
BARRETOS                                ,2019-03-03,Consumado,,Lesão corporal (art. 129),VIA PÚBLICA,,65,APOSENTADO(A)                 ,
RIBEIRAO PRETO                          ,2019-03-03,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA,UNIAO ESTAVEL                           ,46,COMERCIANTE                   ,1 Grau incompleto                       
TAQUARITINGA                            ,2019-03-03,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,31,COZINHEIRO(A)                 ,1 Grau completo                         
MATAO                                   ,2019-03-03,Consumado,,Lesão corporal (art. 129),CASA,,44,PRENDAS DOMESTICAS            ,
JABOTICABAL                             ,2019-03-03,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),APARTAMENTO,UNIAO ESTAVEL                           ,38,MONITOR(A)                    ,1 Grau incompleto                       
BEBEDOURO                               ,2019-03-03,Consumado,,Ameaça (art. 147),CASA,,21,DESEMPREGADO                  ,1 Grau completo                         
ALTAIR                                  ,2019-03-03,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,20,LAVRADOR(A)                   ,1 Grau incompleto                       
BARRETOS                                ,2019-03-03,Consumado,,Dano (art. 163),RESTAURANTE-OUTROS,,26,OPERADOR DE CAIXA             ,
BEBEDOURO                               ,2019-03-03,Consumado,,Lesão corporal (art. 129),CASA,,41,PRENDAS DOMESTICAS            ,1 Grau completo                         
FRANCA                                  ,2019-03-03,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA,UNIAO ESTAVEL                           ,34,SAPATEIRO(A)                  ,1 Grau incompleto                       
FRANCA                                  ,2019-03-03,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,ENVOLVIMENTO AMOROSO                    ,39,NAO INFORMADA                 ,1 Grau completo                         
BARRETOS                                ,2019-03-03,Consumado,,Ameaça (art. 147),CASA,,53,FAXINEIRO(A)                  ,2 Grau completo                         
GUATAPARA                               ,2019-03-03,Tentado,VIOLÊNCIA DOMESTICA,Homicídio simples (art. 121),VIA PÚBLICA,PARENTESCO                              ,19,DESEMPREGADO(A)               ,
RIBEIRAO PRETO                          ,2019-03-03,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,UNIAO ESTAVEL                           ,24,AUTONOMO(A)                   ,2 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-03,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,24,AUTONOMO(A)                   ,2 Grau completo                         
PITANGUEIRAS                            ,2019-03-03,Consumado,,Estupro de vulneravel (art.217-A),CASA,,6,,
VIRADOURO                               ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,PARENTESCO                              ,66,CARCEREIRO                    ,
ARARAQUARA                              ,2019-03-04,Consumado,,Lesão corporal (art. 129),CASA,,37,SERVIDOR PUBLICO MUNICIPAL    ,Superior completo                       
CRAVINHOS                               ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,36,PRENDAS DOMESTICAS            ,1 Grau completo                         
S.CARLOS                                ,2019-03-04,Consumado,,Ameaça (art. 147),CASA,,27,OUTROS                        ,1 Grau incompleto                       
RIBEIRAO PRETO                          ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),CASA,ENVOLVIMENTO AMOROSO                    ,23,AUTONOMO(A)                   ,2 Grau completo                         
BARRETOS                                ,2019-03-04,Consumado,,Dano (art. 163),VIA PÚBLICA,,44,NAO INFORMADA                 ,Superior completo                       
PIRANGI                                 ,2019-03-04,Consumado,,Estupro de vulneravel (art.217-A),VIA PÚBLICA,,12,ESTUDANTE                     ,1 Grau incompleto                       
VIRADOURO                               ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,36,PRENDAS DOMESTICAS            ,
MONTE AZUL PAULISTA                     ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,ENVOLVIMENTO AMOROSO                    ,30,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
PIRANGI                                 ,2019-03-04,Tentado,,Art. 213 - Estupro,VIA PÚBLICA,,17,ESTUDANTE                     ,1 Grau incompleto                       
MONTE AZUL PAULISTA                     ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Dano (art. 163),CASA,ENVOLVIMENTO AMOROSO                    ,30,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
BARRETOS                                ,2019-03-04,Consumado,,Ameaça (art. 147),CASA,,65,PRENDAS DOMESTICAS            ,
ARARAQUARA                              ,2019-03-04,Consumado,,Ameaça (art. 147),BAR/BOTEQUIM-OUTROS,,42,COMERCIANTE                   ,2 Grau completo                         
ARARAQUARA                              ,2019-03-04,Consumado,,Lesão corporal (art. 129),BAR/BOTEQUIM-OUTROS,,42,COMERCIANTE                   ,2 Grau completo                         
ARARAQUARA                              ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA-SALA,UNIAO ESTAVEL                           ,20,COMERCIARIO(A)                ,2 Grau incompleto                       
BATATAIS                                ,2019-03-04,Consumado,,Lesão corporal (art. 129),VIA PÚBLICA,,22,,1 Grau completo                         
ARARAQUARA                              ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,A.I.-Lesão corporal (art. 129),CASA-SALA,UNIAO ESTAVEL                           ,20,COMERCIARIO(A)                ,2 Grau incompleto                       
SERTAOZINHO                             ,2019-03-04,Consumado,,Lesão corporal (art. 129),VIA PÚBLICA,,45,,
S.ROSA DE VITERBO                       ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA-DEFRENTE A RESIDÊNCIA DA VÍTIMA,ENVOLVIMENTO AMOROSO                    ,31,OPERADOR(A) TELEMARKETING     ,2 Grau completo                         
BEBEDOURO                               ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),VIA PÚBLICA,NENHUMA RELACAO                         ,33,AUTONOMO(A)                   ,2 Grau completo                         
OLIMPIA                                 ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,NENHUMA RELACAO                         ,8,ESTUDANTE                     ,1 Grau incompleto                       
BEBEDOURO                               ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA,CASAMENTO                               ,62,APOSENTADO(A)                 ,Superior completo                       
BEBEDOURO                               ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Violação de domicílio (art. 150),CASA,ENVOLVIMENTO AMOROSO                    ,28,FRENTISTA                     ,2 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA,CASAMENTO                               ,23,DESEMPREGADO                  ,
BEBEDOURO                               ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,ENVOLVIMENTO AMOROSO                    ,28,FRENTISTA                     ,2 Grau completo                         
OLIMPIA                                 ,2019-03-04,Consumado,,Lesão corporal (art. 129),VIA PÚBLICA,,36,GERENTE                       ,2 Grau completo                         
MONTE ALTO                              ,2019-03-04,Consumado,,Injúria (art. 140),MERCADO,,0,,
OLIMPIA                                 ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,ENVOLVIMENTO AMOROSO                    ,34,MANICURE                      ,2 Grau incompleto                       
MATAO                                   ,2019-03-04,Consumado,,Lesão corporal (art. 129),CASA,,16,ESTUDANTE                     ,1 Grau completo                         
MONTE ALTO                              ,2019-03-04,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,30,VENDEDOR(A)                   ,2 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-04,Consumado,,Lesão corporal (art. 129),CLUBE/CENTRO ESPORTIVO-OUTROS,,42,COMERCIANTE                   ,2 Grau completo                         
OLIMPIA                                 ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,NENHUMA RELACAO                         ,8,ESTUDANTE                     ,1 Grau incompleto                       
OLIMPIA                                 ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,ENVOLVIMENTO AMOROSO                    ,34,MANICURE                      ,2 Grau incompleto                       
OLIMPIA                                 ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),CASA,NENHUMA RELACAO                         ,8,ESTUDANTE                     ,1 Grau incompleto                       
OLIMPIA                                 ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),CASA,ENVOLVIMENTO AMOROSO                    ,34,MANICURE                      ,2 Grau incompleto                       
MONTE ALTO                              ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA,UNIAO ESTAVEL                           ,76,APOSENTADO(A)                 ,1 Grau incompleto                       
FRANCA                                  ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Dano (art. 163),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,47,REVISOR                       ,2 Grau incompleto                       
MONTE ALTO                              ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,UNIAO ESTAVEL                           ,76,APOSENTADO(A)                 ,1 Grau incompleto                       
RIBEIRAO PRETO                          ,2019-03-04,Consumado,,Dano (art. 163),VIA PÚBLICA,,15,ESTUDANTE                     ,
MATAO                                   ,2019-03-04,Consumado,,Lesão corporal (art. 129),CASA,,6,,
MONTE ALTO                              ,2019-03-04,Consumado,,Difamação (art. 139),MERCADO,,0,,
RIBEIRAO PRETO                          ,2019-03-04,Consumado,,Ameaça (art. 147),CASA,,42,NAO INFORMADA                 ,
PORTO FERREIRA                          ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art 129 § 9º),CASA,ENVOLVIMENTO AMOROSO                    ,43,,
RIBEIRAO PRETO                          ,2019-03-04,Consumado,,Dano (art. 163),VIA PÚBLICA,,37,NAO INFORMADA                 ,
RIBEIRAO PRETO                          ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,40,NAO INFORMADA                 ,
FRANCA                                  ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA,ENVOLVIMENTO AMOROSO                    ,47,REVISOR                       ,2 Grau incompleto                       
MATAO                                   ,2019-03-04,Consumado,,Lesão corporal (art. 129),CASA,,38,CABELEIREIRO(A)               ,
IBITINGA                                ,2019-03-04,Consumado,,Injúria (art. 140),CASA,,35,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
IBITINGA                                ,2019-03-04,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,39,GERENTE                       ,Superior completo                       
IBITINGA                                ,2019-03-04,Consumado,,Injúria (art. 140),CASA,,65,APOSENTADO(A)                 ,1 Grau incompleto                       
IBITINGA                                ,2019-03-04,Consumado,,Lesão corporal (art. 129),CASA,,65,APOSENTADO(A)                 ,1 Grau incompleto                       
TAIUVA                                  ,2019-03-04,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,43,,
FRANCA                                  ,2019-03-04,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),APARTAMENTO,CASAMENTO                               ,24,SAPATEIRO(A)                  ,2 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-04,Consumado,,Injúria (art. 140),VIA PÚBLICA,,36,COZINHEIRO(A)                 ,2 Grau completo                         
MATAO                                   ,2019-03-04,Consumado,,Lesão corporal (art. 129),CASA,,36,PUBLICITARIO(A)               ,Superior completo                       
BEBEDOURO                               ,2019-03-05,Consumado,,Difamação (art. 139),VIA PÚBLICA,,25,BALCONISTA                    ,1 Grau completo                         
BEBEDOURO                               ,2019-03-05,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,25,BALCONISTA                    ,1 Grau completo                         
BEBEDOURO                               ,2019-03-05,Consumado,,Injúria (art. 140),VIA PÚBLICA,,25,BALCONISTA                    ,1 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-05,Consumado,,Maus-tratos (art. 136),CASA,,3,,
RIBEIRAO PRETO                          ,2019-03-05,Consumado,,Maus-tratos (art. 136),CASA,,13,ESTUDANTE                     ,
RIBEIRAO PRETO                          ,2019-03-05,Consumado,,Injúria (art. 140),APARTAMENTO,,31,EMPRESARIO(A)                 ,2 Grau completo                         
